pre_skeleton_id,post_skeleton_id,weight
8245692,16486385,3
8245692,16515871,1
8245692,16622937,1
8245692,16625432,4
8245692,17013169,2
8245692,17058350,2
8245692,17415439,1
8245692,17525174,5
8245692,17591442,1
8245692,17671219,3
8245692,17702401,2
8245692,17756162,3
8245692,17806341,14
8245692,17913032,1
8245692,17975874,2
8245692,18009078,1
8245692,18292832,4
8245692,18528435,2
8245692,18925085,1
8245692,19019975,1
8245692,19033865,1
8245692,19147776,1
8245869,677717,2
8245869,2854715,2
8245869,2932028,1
8245869,3814853,4
8245869,3913629,13
8245869,4102413,4
8245869,4119387,26
8245869,4391978,2
8245869,4651929,4
8245869,5030808,2
8245869,5247102,1
8245869,5835815,4
8245869,6557581,24
8245869,7600311,1
8245869,7690945,16
8245869,7691824,1
8245869,7828725,6
8245869,7829784,14
8245869,7887821,1
8245869,7934904,2
8245869,8034919,2
8245869,8066411,2
8245869,8069432,4
8245869,8198238,24
8245869,8198317,26
8245869,8198416,1
8245869,8198513,2
8245869,8199671,2
8245869,8243455,2
8245869,8244823,4
8245869,8245692,4
8245869,8245869,2
8245869,8246081,2
8245869,8252067,2
8245869,8711574,1
8245869,8712361,3
8245869,8812078,1
8245869,8847957,6
8245869,8891315,4
8245869,8957325,2
8245869,8978117,4
8245869,8986084,1
8245869,9294475,2
8245869,9525492,4
8245869,9556700,50
8245869,9730873,10
8245869,9808146,3
8245869,9809626,22
8245869,9813188,14
8245869,10119916,3
8245869,10169396,2
8245869,10207588,1
8245869,10207628,1
8245869,10259967,12
8245869,10831005,9
8245869,11178891,11
8245869,11210000,8
8245869,11605861,2
8245869,11645541,1
8245869,11813287,8
8245869,12704069,3
8245869,13803032,9
8245869,13858797,12
8245869,13863331,5
8245869,13986477,2
8245869,13986583,8
8245869,14415996,1
8245869,14416008,2
8245869,14547259,4
8245869,14907828,1
8245869,15225589,1
8245869,15319181,1
8245869,15319211,1
8245869,15669840,1
8245869,15669845,1
8245869,15732471,3
8245869,16040905,1
8245869,16181377,2
8245869,16485079,2
8245869,16823703,1
8245869,17013169,7
8245869,17525174,1
8245869,17544019,1
8245869,17591442,6
8245869,17641578,2
8245869,17671219,4
8245869,17896997,1
8245869,17972065,1
8245869,17980698,1
8245869,18292832,4
8245869,18302665,1
8245869,18313334,1
8245869,18569463,1
8245869,19033861,6
8246081,29,20
8246081,3234817,2
8246081,3522293,2
8246081,3543931,1
8246081,3587612,2
8246081,3806652,1
8246081,3813487,2
8246081,3814853,2
8246081,3913629,28
8246081,4101621,1
8246081,4102413,11
8246081,4119387,44
8246081,4152020,2
8246081,4235139,10
8246081,4247099,3
8246081,4391978,4
8246081,4679139,1
8246081,4919895,2
8246081,4982172,4
8246081,5247102,2
8246081,6557581,12
8246081,7421507,13
8246081,7431625,2
8246081,7503199,1
8246081,7829784,16
8246081,7838405,16
8246081,7971031,2
8246081,8034919,1
8246081,8065380,1
8246081,8069432,2
8246081,8198238,10
8246081,8198317,22
8246081,8198416,6
8246081,8198513,3
8246081,8231264,3
8246081,8244823,2
8246081,8245869,2
8246081,8246081,2
8246081,8247451,2
8246081,8248631,4
8246081,8252067,6
8246081,8256186,4
8246081,8274902,28
8246081,8305958,1
8246081,8546775,1
8246081,8559607,32
8246081,8712361,12
8246081,8813113,6
8246081,8835968,28
8246081,8847957,1
8246081,8891315,4
8246081,8978117,2
8246081,9531722,16
8246081,9585145,1
8246081,9707941,4
8246081,9712223,2
8246081,9766793,8
8246081,9808146,1
8246081,9809626,2
8246081,10056280,68
8246081,10069003,1
8246081,10119916,13
8246081,10151903,1
8246081,10169396,2
8246081,10340880,1
8246081,10495502,1
8246081,11051276,3
8246081,11178891,24
8246081,11645541,13
8246081,12704069,13
8246081,13038489,1
8246081,13369670,1
8246081,13789482,2
8246081,13849557,1
8246081,13858797,1
8246081,13863331,11
8246081,13986583,1
8246081,14154154,9
8246081,14775292,1
8246081,14962387,1
8246081,15225589,1
8246081,15639331,1
8246081,15683275,1
8246081,15732471,1
8246081,16181377,9
8246081,16260741,7
8246081,16261325,2
8246081,16393165,3
8246081,16399845,1
8246081,16485079,2
8246081,16625432,2
8246081,17013169,11
8246081,17415439,1
8246081,17525174,3
8246081,17591442,4
8246081,17884299,6
8246081,17937123,1
8246081,17980698,6
8246081,17990205,1
8246081,18142558,2
8246081,18220289,1
8246081,18248435,1
8246081,18292832,2
8246081,18318621,1
8246081,18321639,2
8246081,19033861,1
8246081,19143114,1
8246081,19162276,1
8246750,677717,6
8246750,3347834,4
8246750,3497901,2
8246750,3522293,4
8246750,3538129,3
8246750,3587612,2
8246750,3765728,1
8246750,3806573,1
8246750,3806652,1
8246750,3814853,4
8246750,3913629,1
8246750,4102413,1
8246750,4119387,22
8246750,4414426,14
8246750,4982172,6
8246750,5836181,2
8246750,6557581,11
8246750,7320824,1
8246750,7431625,2
8246750,7829784,8
8246750,7838405,4
8246750,7868195,6
8246750,8034919,5
8246750,8198238,6
8246750,8198317,9
8246750,8198416,3
8246750,8198513,5
8246750,8231264,5
8246750,8245014,2
8246750,8245692,2
8246750,8245869,4
8246750,8246081,2
8246750,8253413,4
8246750,8274902,2
8246750,8509987,6
8246750,8712361,3
8246750,8835968,2
8246750,8847957,6
8246750,8924186,2
8246750,8957325,4
8246750,9294475,1
8246750,9511366,1
8246750,9531722,4
8246750,9730873,10
8246750,9766793,12
8246750,10119916,5
8246750,10151903,2
8246750,10169396,2
8246750,10831005,6
8246750,11178891,9
8246750,11543212,2
8246750,11645541,6
8246750,11826171,1
8246750,11853038,1
8246750,12704069,3
8246750,13038489,1
8246750,13803032,6
8246750,13863331,5
8246750,13986583,6
8246750,14547259,2
8246750,15639331,1
8246750,15732471,1
8246750,16040825,1
8246750,16040870,1
8246750,16040875,1
8246750,16057922,2
8246750,16181377,3
8246750,16485079,4
8246750,16621864,1
8246750,16625432,6
8246750,16801760,1
8246750,16850888,50
8246750,17013169,6
8246750,17058350,1
8246750,17525174,1
8246750,17591442,1
8246750,17913032,1
8246750,18161822,3
8246750,18292832,1
8246750,18845037,1
8246750,19143114,5
8247315,8259179,2
8247315,8259199,2
8247451,29,28
8247451,2854715,5
8247451,2932028,1
8247451,3163105,3
8247451,3538129,3
8247451,3543931,3
8247451,3913629,1
8247451,4101295,1
8247451,4102413,2
8247451,4108720,1
8247451,4119387,14
8247451,4247099,2
8247451,4393049,2
8247451,4444354,56
8247451,4679139,3
8247451,4982172,12
8247451,5030808,1
8247451,6451332,2
8247451,6557581,5
8247451,7891312,10
8247451,7982896,1
8247451,8140109,2
8247451,8198238,6
8247451,8198317,5
8247451,8244823,2
8247451,8245146,2
8247451,8419602,10
8247451,8427677,4
8247451,8712361,3
8247451,8723267,2
8247451,8792120,2
8247451,8835968,2
8247451,8842220,1
8247451,8847957,3
8247451,8891315,14
8247451,8997281,2
8247451,9585036,1
8247451,9585145,1
8247451,9707941,10
8247451,10119916,5
8247451,10169396,2
8247451,10340880,7
8247451,10495502,5
8247451,10831005,1
8247451,11178891,4
8247451,11210000,2
8247451,11605861,2
8247451,11645541,7
8247451,12704069,1
8247451,13589251,2
8247451,13795090,1
8247451,13803032,1
8247451,13858797,2
8247451,13863331,2
8247451,13986477,2
8247451,13986583,1
8247451,15617305,2
8247451,15683275,2
8247451,16260741,1
8247451,16295025,1
8247451,16486385,6
8247451,16625432,4
8247451,17013169,4
8247451,17058350,1
8247451,17434825,12
8247451,17525174,4
8247451,17591442,2
8247451,17806341,2
8247451,17896997,1
8247451,17937123,6
8247451,18142558,3
8247451,18292832,6
8247451,19041261,1
8247641,7555968,36
8248631,2935173,1
8248631,3497901,4
8248631,3543931,3
8248631,3709977,2
8248631,3806573,2
8248631,3814853,4
8248631,3913629,1
8248631,4102413,3
8248631,4108720,1
8248631,4119387,12
8248631,4324898,1
8248631,4414426,16
8248631,4982172,12
8248631,5051342,4
8248631,5247102,1
8248631,5835815,6
8248631,5836387,18
8248631,6557581,13
8248631,7196392,12
8248631,7431625,6
8248631,7600311,1
8248631,7739308,1
8248631,7739339,1
8248631,7807529,1
8248631,7807568,1
8248631,7829784,18
8248631,7891312,12
8248631,8198238,11
8248631,8198317,12
8248631,8198416,6
8248631,8198513,2
8248631,8199671,2
8248631,8246081,4
8248631,8252067,2
8248631,8413663,74
8248631,8422399,2
8248631,8427677,12
8248631,8546775,2
8248631,8757771,1
8248631,8813113,1
8248631,8847957,1
8248631,8891315,26
8248631,8921721,1
8248631,8921767,2
8248631,8922351,1
8248631,8924186,28
8248631,9288827,1
8248631,9294475,4
8248631,9505472,1
8248631,9525492,10
8248631,9531722,12
8248631,9641919,1
8248631,9875419,1
8248631,10119916,10
8248631,10169396,6
8248631,10181864,1
8248631,10340880,1
8248631,10586033,1
8248631,10586045,1
8248631,10587558,1
8248631,10831005,5
8248631,11826171,3
8248631,12704069,1
8248631,13369670,1
8248631,13803032,2
8248631,13863331,7
8248631,14163726,1
8248631,15198781,1
8248631,15198801,1
8248631,15198813,1
8248631,15198829,1
8248631,15199085,1
8248631,15199092,1
8248631,15199098,1
8248631,15225589,4
8248631,15669469,1
8248631,15705309,1
8248631,15732471,2
8248631,15798542,1
8248631,16137330,1
8248631,16181377,3
8248631,16294708,1
8248631,16795524,2
8248631,17013169,4
8248631,17125587,1
8248631,17125593,1
8248631,17415439,1
8248631,17591442,4
8248631,17923098,1
8248631,17937123,10
8248631,17937637,1
8248631,17978394,2
8248631,17980022,1
8248706,2506050,2
8248706,3819157,2
8248706,3819171,2
8248706,3886356,4
8248706,4117305,2
8248706,4195012,2
8248706,4230749,2
8248706,4401350,8
8248706,4414184,8
8248706,4518546,2
8248706,4884579,4
8248706,5395823,14
8248706,5966099,10
8248706,6611894,2
8248706,6702830,4
8248706,7055857,2
8248706,7057894,6
8248706,7901791,2
8248706,7983899,10
8248706,8253681,1
8248706,8253955,1
8248706,8338584,8
8248706,8393981,6
8248706,8798010,6
8248706,8864096,6
8248706,8864785,1
8248706,8877158,6
8248706,8922644,6
8248706,9983191,2
8248706,10455234,2
8248706,10673895,8
8248706,11725803,2
8248706,11785627,8
8248706,12217572,4
8248706,12726582,2
8248706,12871993,2
8248706,13994265,1
8248706,14082322,2
8248706,14319960,2
8248706,14519048,4
8248706,14898295,2
8248706,15571194,2
8248706,15721919,2
8248706,15722306,6
8248706,15764960,2
8248706,15861524,8
8248706,16015738,12
8248706,16017113,6
8248706,16039470,2
8248706,16053670,4
8248706,16220042,2
8248706,16427239,1
8248706,16438190,4
8248706,16440704,2
8248706,16470176,1
8248706,16476817,1
8248706,16601336,1
8248706,16621818,2
8248706,16627861,2
8248706,16627950,2
8248706,16629757,2
8248706,16629788,2
8248706,16629931,6
8248706,16630024,2
8248706,16630264,2
8248706,16631222,2
8248706,16631248,2
8248706,16797672,4
8248706,16939375,4
8248706,17048870,1
8248706,17147410,2
8248706,17226502,1
8248706,17239356,1
8248706,17268611,1
8248706,17276427,1
8248706,17302972,1
8248706,17303028,1
8248706,17303037,1
8248706,17303059,1
8248706,17303280,1
8248706,17355757,8
8248706,17569647,1
8248706,18028397,10
8252067,3497901,6
8252067,3813487,2
8252067,3814853,1
8252067,3913629,2
8252067,4101295,1
8252067,4119387,10
8252067,4152020,2
8252067,4235139,2
8252067,4391978,2
8252067,4393049,2
8252067,4700182,1
8252067,5030808,1
8252067,5835815,2
8252067,6557581,3
8252067,7431625,2
8252067,7503199,1
8252067,7829784,8
8252067,7934904,2
8252067,7962986,2
8252067,8034919,1
8252067,8138616,1
8252067,8198238,3
8252067,8198513,1
8252067,8245692,2
8252067,8245869,6
8252067,8246081,4
8252067,8248631,2
8252067,8419602,4
8252067,8712361,2
8252067,8723267,1
8252067,8891315,6
8252067,8924186,2
8252067,8957325,2
8252067,8997281,12
8252067,9556700,4
8252067,9609048,38
8252067,9641919,1
8252067,10119916,1
8252067,10163418,2
8252067,10259967,12
8252067,10495502,1
8252067,10831005,1
8252067,10865025,1
8252067,10990803,1
8252067,11051276,1
8252067,11605567,3
8252067,11826171,2
8252067,12201153,1
8252067,13795090,1
8252067,13803032,4
8252067,14547259,12
8252067,15732471,1
8252067,16181377,1
8252067,16260741,1
8252067,16515871,2
8252067,16612248,1
8252067,16625432,4
8252067,16735586,1
8252067,16795524,2
8252067,16795838,2
8252067,16813485,1
8252067,17013169,6
8252067,17415439,5
8252067,17641578,5
8252067,17806341,1
8252067,17822238,1
8252067,17884299,4
8252067,18007994,1
8252067,18248435,1
8252067,18598859,1
8253413,29,10
8253413,566252,2
8253413,2854715,2
8253413,2935173,1
8253413,3347834,4
8253413,3538129,2
8253413,3765728,2
8253413,3806573,1
8253413,3806652,1
8253413,3813723,1
8253413,3913629,1
8253413,4101295,1
8253413,4102413,4
8253413,4119387,8
8253413,4235139,2
8253413,4346154,1
8253413,4651929,2
8253413,4662078,1
8253413,4679139,3
8253413,5247102,1
8253413,5836206,22
8253413,6557581,15
8253413,7431625,1
8253413,7752520,1
8253413,7752534,1
8253413,7752548,1
8253413,7752556,1
8253413,7754939,1
8253413,7891312,8
8253413,8198238,10
8253413,8198317,14
8253413,8198416,2
8253413,8198513,4
8253413,8199671,1
8253413,8243455,2
8253413,8246750,2
8253413,8253413,2
8253413,8274902,12
8253413,8427677,2
8253413,8546775,1
8253413,8792120,2
8253413,8891315,2
8253413,8893316,1
8253413,8893330,1
8253413,9525492,4
8253413,9641919,1
8253413,9730873,10
8253413,9813188,10
8253413,10119916,2
8253413,10151903,3
8253413,10163418,2
8253413,10169396,2
8253413,10224389,1
8253413,10224425,1
8253413,10224438,1
8253413,10224444,1
8253413,10224450,1
8253413,10224463,1
8253413,10224469,1
8253413,10224481,1
8253413,10224545,1
8253413,10224551,1
8253413,10224560,1
8253413,10224578,1
8253413,10340880,1
8253413,10831005,5
8253413,11178891,2
8253413,11543212,4
8253413,11645541,8
8253413,11853038,2
8253413,12704069,3
8253413,13589251,4
8253413,13608465,1
8253413,13803032,1
8253413,13863331,2
8253413,13986583,3
8253413,15638932,1
8253413,15749599,1
8253413,15749604,1
8253413,15749609,1
8253413,15749615,1
8253413,16181377,4
8253413,16260741,1
8253413,16795524,2
8253413,17013169,8
8253413,17088135,1
8253413,17913032,2
8253413,17985045,1
8253413,18161822,3
8253413,18292832,1
8253413,19143114,4
8253620,8689674,1
8253620,16353832,2
8253620,17295912,1
8254894,2935198,1
8254894,3235409,8
8254894,3347708,2
8254894,3347834,2
8254894,5021122,1
8254894,7429933,3
8254894,8065380,3
8254894,9322132,3
8254894,9585013,3
8254894,9609048,2
8254894,9761454,4
8254894,9766793,28
8254894,9892388,1
8254894,9892394,1
8254894,9892455,1
8254894,10069003,3
8254894,10259967,12
8254894,10495502,1
8254894,11605861,2
8254894,11645541,4
8254894,11853038,1
8254894,12624399,1
8254894,13038489,1
8254894,13046847,1
8254894,13861131,3
8254894,15633329,8
8254894,15651052,1
8254894,15732471,8
8254894,16269012,1
8254894,16271108,1
8254894,16275750,1
8254894,16280224,1
8254894,16280234,1
8254894,16318521,1
8254894,16399845,1
8254894,16775852,1
8254894,16775857,1
8254894,17029851,2
8254894,17218893,1
8254894,17218898,1
8254894,17361566,6
8254894,17525174,2
8254894,17671219,3
8254894,17676276,1
8254894,17822238,2
8254894,17867309,1
8254894,17915045,1
8254894,17968605,1
8254894,17980698,1
8254894,17994803,1
8254894,18142558,3
8254894,18157941,1
8254894,18158316,1
8254894,18248435,3
8254894,18328806,1
8254894,18329389,1
8254894,18547064,1
8254894,18547070,1
8254894,18549149,1
8254894,18861011,2
8254894,18979465,1
8254894,19004296,3
8256186,2963280,2
8256186,3234817,2
8256186,3235409,1
8256186,3805641,1
8256186,3806573,1
8256186,3806652,3
8256186,3813487,4
8256186,3913613,1
8256186,4101295,1
8256186,4116174,2
8256186,4119387,30
8256186,4227544,2
8256186,4247099,3
8256186,4414426,6
8256186,4415241,2
8256186,4444354,2
8256186,4679139,6
8256186,4700078,7
8256186,5030808,3
8256186,5247102,3
8256186,5771934,2
8256186,6557581,7
8256186,7421507,4
8256186,7503199,3
8256186,7563413,1
8256186,7817297,1
8256186,8066411,2
8256186,8069432,2
8256186,8140109,2
8256186,8198238,7
8256186,8198317,18
8256186,8198416,5
8256186,8198513,5
8256186,8199671,1
8256186,8231264,4
8256186,8243455,2
8256186,8246081,2
8256186,8247451,2
8256186,8252067,10
8256186,8255648,1
8256186,8360835,1
8256186,8419602,10
8256186,8427677,4
8256186,8428607,1
8256186,8559607,12
8256186,8705088,1
8256186,8711574,4
8256186,8712361,1
8256186,8835968,18
8256186,8842056,1
8256186,8842066,1
8256186,8997281,2
8256186,9039416,1
8256186,9525492,2
8256186,9565674,2
8256186,9585145,6
8256186,9629522,1
8256186,9761454,1
8256186,9796812,72
8256186,9797453,1
8256186,9797465,1
8256186,9813188,12
8256186,9897223,16
8256186,10119916,1
8256186,10213476,1
8256186,10259967,2
8256186,10418785,1
8256186,10418795,1
8256186,10418809,1
8256186,10420249,1
8256186,10421129,1
8256186,10421135,1
8256186,10421147,1
8256186,10495502,3
8256186,11178891,19
8256186,11510817,1
8256186,11510823,1
8256186,11624548,1
8256186,12704069,3
8256186,12813847,2
8256186,13588109,1
8256186,13673396,1
8256186,13713529,2
8256186,13720021,1
8256186,13858797,4
8256186,13863331,1
8256186,13986477,1
8256186,14154154,11
8256186,14218454,2
8256186,14962387,8
8256186,15095939,1
8256186,15190130,1
8256186,15633329,1
8256186,15636958,1
8256186,15982485,1
8256186,16004760,1
8256186,16004765,1
8256186,16004770,1
8256186,16137267,1
8256186,16137272,1
8256186,16137284,1
8256186,16137290,1
8256186,16181377,1
8256186,16280049,1
8256186,16280054,1
8256186,16316196,1
8256186,16316205,1
8256186,16399845,2
8256186,16485079,2
8256186,17525174,7
8256186,17806341,12
8256186,17822238,2
8256186,17896997,1
8256186,17942676,3
8256186,17983894,1
8256186,17990205,1
8256186,18131022,1
8256186,18292832,1
8256186,19020006,1
8259192,8066411,6
8259192,8260011,4
8259192,8978117,2
8259192,14547259,2
8260011,3522293,4
8260011,3565102,2
8260011,3605630,4
8260011,4919895,2
8260011,7196392,2
8260011,8066411,2
8260011,8259192,8
8260011,8766921,2
8260011,9574259,4
8260011,9578602,4
8260011,9707941,2
8260011,9847388,2
8260011,10169396,6
8260011,14547259,2
8262302,2506050,8
8262302,3299214,10
8262302,3886356,6
8262302,4134539,8
8262302,4195012,14
8262302,4230749,4
8262302,4401350,20
8262302,4408369,1
8262302,4411505,12
8262302,4412036,8
8262302,4412315,2
8262302,4414163,20
8262302,4414184,8
8262302,4426788,1
8262302,4518546,6
8262302,4884579,18
8262302,5395823,12
8262302,5738449,1
8262302,5937084,8
8262302,5966099,6
8262302,6611894,6
8262302,6704232,2
8262302,7055857,22
8262302,7057894,6
8262302,7187384,6
8262302,7802210,14
8262302,7901791,6
8262302,7910624,14
8262302,7983899,26
8262302,8078096,4
8262302,8118474,16
8262302,8262372,14
8262302,8263140,6
8262302,8263285,4
8262302,8318678,2
8262302,8319311,16
8262302,8338584,16
8262302,8355166,1
8262302,8798010,24
8262302,8865199,2
8262302,8877158,18
8262302,8884545,1
8262302,8922644,12
8262302,9109799,12
8262302,9141404,2
8262302,9796812,2
8262302,10568310,1
8262302,10673895,6
8262302,10946002,1
8262302,11017761,10
8262302,11257084,1
8262302,11691603,2
8262302,11725127,20
8262302,11725803,2
8262302,12092994,1
8262302,12475432,10
8262302,12726582,6
8262302,12871993,10
8262302,14073503,1
8262302,14082322,42
8262302,14251649,1
8262302,14255342,4
8262302,14267091,1
8262302,14522124,2
8262302,14898295,2
8262302,14898816,8
8262302,15253921,10
8262302,15398730,10
8262302,15404207,10
8262302,15421363,28
8262302,15571194,46
8262302,15571494,1
8262302,15592096,16
8262302,15721919,6
8262302,15741951,2
8262302,15810983,8
8262302,15837568,1
8262302,15837578,1
8262302,15837675,1
8262302,16015738,2
8262302,16017113,2
8262302,16026042,2
8262302,16039470,10
8262302,16040690,1
8262302,16058860,4
8262302,16210988,6
8262302,16223537,74
8262302,16240569,6
8262302,16277286,1
8262302,16300582,1
8262302,16353832,2
8262302,16435965,10
8262302,16438190,4
8262302,16440649,2
8262302,16444327,2
8262302,16448967,2
8262302,16627773,4
8262302,16627838,6
8262302,16627861,12
8262302,16629757,2
8262302,16629788,6
